lat	lon	source
43.4197222222222	7.79805555555556	UVP6
43.5119444444444	7.53333333333333	UVP6
70.77694444444444	16.093055555555555	UVP6
43.6091666666667	7.35333333333333	UVP6
70.79194444444444	16.099722222222223	UVP6
43.4297222222222	7.77194444444444	UVP6
43.4480555555556	7.71611111111111	UVP6
43.4269444444444	7.77611111111111	UVP6
43.4036111111111	7.85305555555556	UVP6
43.5663888888889	7.38305555555556	UVP6
43.5288888888889	7.28444444444444	UVP6
43.4966666666667	7.56027777777778	UVP6
43.4380555555556	7.74916666666667	UVP6
43.37222222222222	7.901111111111112	UVP6
43.4347222222222	7.75305555555556	UVP6
43.4375	7.73555555555556	UVP6
43.4777777777778	7.6025	UVP6
43.4452777777778	7.74166666666667	UVP6
43.4455555555556	7.72555555555556	UVP6
43.4191666666667	7.78111111111111	UVP6
43.4422222222222	7.72888888888889	UVP6
43.4719444444444	7.60722222222222	UVP6
43.4444444444444	7.66638888888889	UVP6
43.5125	7.66305555555556	UVP6
43.4616666666667	7.63666666666667	UVP6
43.5436111111111	7.30388888888889	UVP6
43.4522222222222	7.70194444444444	UVP6
43.4305555555556	7.71333333333333	UVP6
43.4486111111111	7.705	UVP6
43.4461111111111	7.67138888888889	UVP6
43.4494444444444	7.66083333333333	UVP6
43.4569444444444	7.67416666666667	UVP6
43.3930555555556	7.8508333333333304	UVP6
43.4527777777778	7.67611111111111	UVP6
43.4583333333333	7.72361111111111	UVP6
43.3911111111111	7.85694444444444	UVP6
43.5625	7.42194444444444	UVP6
70.76166666666667	16.06138888888889	UVP6
43.5630555555556	7.41	UVP6
70.76472222222222	16.0775	UVP6
43.4625	7.64722222222222	UVP6
43.3825	7.885	UVP6
43.4583333333333	7.64888888888889	UVP6
43.4111111111111	7.78194444444444	UVP6
43.4686111111111	7.61916666666667	UVP6
43.4125	7.755	UVP6
43.4647222222222	7.62055555555556	UVP6
43.4766666666667	7.59194444444444	UVP6
43.4725	7.59305555555556	UVP6
43.4025	7.77666666666667	UVP6
43.41722222222222	7.805	UVP6
43.3772222222222	7.875	UVP6
43.4877777777778	7.69555555555556	UVP6
43.4811111111111	7.59083333333333	UVP6
43.4861111111111	7.56583333333333	UVP6
43.3741666666667	7.89055555555556	UVP6
43.4941666666667	7.67388888888889	UVP6
43.4822222222222	7.56722222222222	UVP6
43.3716666666667	7.89527777777778	UVP6
43.4897222222222	7.51861111111111	UVP6
43.51972222222222	7.610277777777778	UVP6
43.4963888888889	7.54166666666667	UVP6
43.3788888888889	7.86	UVP6
43.4925	7.54277777777778	UVP6
43.3741666666667	7.88722222222222	UVP6
43.3830555555556	7.87416666666667	UVP6
43.3744444444444	7.88055555555556	UVP6
43.38	7.87861111111111	UVP6
70.7425	16.025277777777777	UVP6
70.76	16.059444444444445	UVP6
43.615	7.45388888888889	UVP6
43.5061111111111	7.52111111111111	UVP6
43.37	7.90194444444444	UVP6
43.5019444444444	7.52222222222222	UVP6
43.3719444444444	7.89027777777778	UVP6
43.3888888888889	7.85916666666667	UVP6
43.3861111111111	7.86416666666667	UVP6
43.5175	7.62138888888889	UVP6
43.5147222222222	7.50166666666667	UVP6
43.5105555555556	7.5025	UVP6
43.4619444444444	7.58805555555556	UVP6
43.3733333333333	7.90138888888889	UVP6
43.3955555555556	7.845	UVP6
43.3925	7.84944444444444	UVP6
43.5222222222222	7.485	UVP6
43.55416666666667	7.5325	UVP6
43.47277777777778	7.692777777777778	UVP6
43.5183333333333	7.48527777777778	UVP6
43.4016666666667	7.83	UVP6
43.3983333333333	7.83444444444444	UVP6
43.558055555555555	7.529444444444445	UVP6
43.5297222222222	7.46722222222222	UVP6
43.5261111111111	7.46972222222222	UVP6
43.3952777777778	7.85416666666667	UVP6
43.4397222222222	7.71472222222222	UVP6
43.47888888888889	7.675277777777778	UVP6
43.4086111111111	7.815	UVP6
43.4044444444444	7.83583333333333	UVP6
43.5294444444444	7.47444444444444	UVP6
43.4052777777778	7.81916666666667	UVP6
43.4005555555556	7.84166666666667	UVP6
43.5386111111111	7.44444444444444	UVP6
43.5344444444444	7.44416666666667	UVP6
43.4066666666667	7.81222222222222	UVP6
43.4436111111111	7.69666666666667	UVP6
43.4063888888889	7.82944444444444	UVP6
43.4158333333333	7.79972222222222	UVP6
43.5475	7.44666666666667	UVP6
43.4125	7.80388888888889	UVP6
43.4119444444444	7.81722222222222	UVP6
43.5419444444444	7.44083333333333	UVP6
70.72111111111111	15.965	UVP6
43.60333333333333	7.374444444444444	UVP6
43.5419444444444	7.42888888888889	UVP6
70.73777777777778	16.008055555555554	UVP6
43.5491666666667	7.42944444444444	UVP6
43.5452777777778	7.43111111111111	UVP6
43.4236111111111	7.78277777777778	UVP6
43.4205555555556	7.7875	UVP6
43.4227777777778	7.79388888888889	UVP6
43.5619444444444	7.41527777777778	UVP6
43.5577777777778	7.415	UVP6
43.4330555555556	7.76638888888889	UVP6
43.43	7.77111111111111	UVP6
43.5755555555556	7.41138888888889	UVP6
43.5716666666667	7.4125	UVP6
43.4783333333333	7.51361111111111	UVP6
43.4433333333333	7.75083333333333	UVP6
43.4402777777778	7.75555555555556	UVP6
43.5888888888889	7.41027777777778	UVP6
43.585	7.41027777777778	UVP6
43.61194444444445	7.416944444444445	UVP6
43.4855555555556	7.67972222222222	UVP6
43.6008333333333	7.41111111111111	UVP6
43.4525	7.7375	UVP6
43.6055555555556	7.45194444444444	UVP6
43.4863888888889	7.66833333333333	UVP6
43.5972222222222	7.41277777777778	UVP6
43.4494444444444	7.74194444444444	UVP6
43.4830555555556	7.67222222222222	UVP6
43.4497222222222	7.73833333333333	UVP6
70.70611111111111	15.894722222222223	UVP6
43.5466666666667	7.4175	UVP6
70.71638888888889	15.946666666666667	UVP6
43.598055555555554	7.377777777777778	UVP6
43.6116666666667	7.4125	UVP6
43.4622222222222	7.72388888888889	UVP6
43.6083333333333	7.41472222222222	UVP6
43.4591666666667	7.72805555555556	UVP6
43.4527777777778	7.73361111111111	UVP6
43.4588888888889	7.72194444444444	UVP6
43.6222222222222	7.41583333333333	UVP6
43.4711111111111	7.70833333333333	UVP6
43.4644444444444	7.7125	UVP6
43.6191666666667	7.41944444444444	UVP6
43.4680555555556	7.71277777777778	UVP6
43.465	7.70805555555556	UVP6
43.6311111111111	7.41805555555556	UVP6
43.48	7.69194444444444	UVP6
43.4733333333333	7.69388888888889	UVP6
43.6280555555556	7.4225	UVP6
43.4769444444444	7.69638888888889	UVP6
43.6391666666667	7.41694444444444	UVP6
43.4886111111111	7.67444444444444	UVP6
43.6361111111111	7.42111111111111	UVP6
43.4852777777778	7.67888888888889	UVP6
43.4788888888889	7.67944444444444	UVP6
43.611666666666665	7.4525	UVP6
43.4858333333333	7.66388888888889	UVP6
43.4963888888889	7.65638888888889	UVP6
43.4933333333333	7.66027777777778	UVP6
43.4891666666667	7.65972222222222	UVP6
43.5019444444444	7.52444444444444	UVP6
43.61083333333333	7.4494444444444445	UVP6
43.5241666666667	7.45777777777778	UVP6
70.70138888888889	15.82611111111111	UVP6
43.5919444444444	7.41555555555556	UVP6
43.5241666666667	7.44583333333333	UVP6
70.70138888888889	15.876944444444444	UVP6
43.5408333333333	7.41583333333333	UVP6
43.5047222222222	7.63694444444444	UVP6
43.5011111111111	7.64055555555556	UVP6
43.625	7.41833333333333	UVP6
43.5138888888889	7.61694444444444	UVP6
43.5075	7.62138888888889	UVP6
43.6027777777778	7.45583333333333	UVP6
43.5105555555556	7.62083333333333	UVP6
43.5038888888889	7.625	UVP6
43.5102777777778	7.60583333333333	UVP6
43.5069444444444	7.60916666666667	UVP6
43.5230555555556	7.59638888888889	UVP6
43.5194444444444	7.59972222222222	UVP6
43.5141666666667	7.6025	UVP6
43.52	7.58361111111111	UVP6
43.5319444444444	7.57527777777778	UVP6
43.5316666666667	7.46111111111111	UVP6
43.544444444444444	7.524444444444445	UVP6
43.5280555555556	7.57833333333333	UVP6
43.5236111111111	7.58055555555556	UVP6
43.641666666666666	7.399444444444445	UVP6
43.54611111111111	7.51	UVP6
43.5397222222222	7.55194444444444	UVP6
43.556111111111115	7.473611111111111	UVP6
43.5358333333333	7.55416666666667	UVP6
43.5333333333333	7.55944444444444	UVP6
43.5352777777778	7.54472222222222	UVP6
43.5730555555556	7.4675	UVP6
70.70361111111112	15.771944444444445	UVP6
43.5547222222222	7.46833333333333	UVP6
43.5075	7.57777777777778	UVP6
43.5902777777778	7.42694444444444	UVP6
70.70472222222222	15.789166666666667	UVP6
43.5694444444444	7.53361111111111	UVP6
68.9375	14.321111111111112	UVP6
68.93611111111112	14.320277777777777	UVP6
43.5472222222222	7.52583333333333	UVP6
43.5430555555556	7.5275	UVP6
43.56305555555556	7.431666666666667	UVP6
43.5930555555556	7.42444444444444	UVP6
43.6225	7.440833333333333	UVP6
43.5538888888889	7.50027777777778	UVP6
43.5494444444444	7.50083333333333	UVP6
43.6175	7.442222222222222	UVP6
43.6519444444444	7.29138888888889	UVP6
43.5763888888889	7.44666666666667	UVP6
43.565	7.48611111111111	UVP6
43.5694444444444	7.48833333333333	UVP6
43.6622222222222	7.28472222222222	UVP6
43.5605555555556	7.48555555555556	UVP6
43.5916666666667	7.42472222222222	UVP6
43.5705555555556	7.4575	UVP6
43.5813888888889	7.47222222222222	UVP6
43.6005555555556	7.42166666666667	UVP6
43.6688888888889	7.28638888888889	UVP6
43.5666666666667	7.46	UVP6
43.5961111111111	7.42361111111111	UVP6
43.3997222222222	7.81	UVP6
43.5855555555556	7.47055555555556	UVP6
43.5763888888889	7.43666666666667	UVP6
43.56055555555555	7.521111111111111	UVP6
43.5719444444444	7.43555555555556	UVP6
43.5908333333333	7.45777777777778	UVP6
43.6086111111111	7.41694444444444	UVP6
43.5066666666667	7.4825	UVP6
70.71416666666667	15.724722222222223	UVP6
43.51861111111111	7.509444444444444	UVP6
43.5072222222222	7.47027777777778	UVP6
70.71027777777778	15.74611111111111	UVP6
43.5991666666667	7.45444444444444	UVP6
43.5830555555556	7.41472222222222	UVP6
43.6094444444444	7.43888888888889	UVP6
43.5786111111111	7.41583333333333	UVP6
43.6052777777778	7.43972222222222	UVP6
43.6230555555556	7.41361111111111	UVP6
43.6180555555556	7.43583333333333	UVP6
43.585	7.39333333333333	UVP6
43.6483333333333	7.41055555555556	UVP6
43.5808333333333	7.39055555555556	UVP6
43.6291666666667	7.42222222222222	UVP6
43.6369444444444	7.41194444444444	UVP6
43.5886111111111	7.39666666666667	UVP6
43.5908333333333	7.38666666666667	UVP6
43.5958333333333	7.36388888888889	UVP6
43.5877777777778	7.39083333333333	UVP6
43.6458333333333	7.41111111111111	UVP6
43.4272222222222	7.74916666666667	UVP6
43.6491666666667	7.41611111111111	UVP6
43.5988888888889	7.35416666666667	UVP6
43.5972222222222	7.36388888888889	UVP6
43.62722222222222	7.310555555555555	UVP6
43.5936111111111	7.36694444444444	UVP6
43.6394444444444	7.4475	UVP6
43.6327777777778	7.445	UVP6
43.6377777777778	7.435	UVP6
70.715	15.689444444444444	UVP6
70.7161111111111	15.706111111111111	UVP6
43.6072222222222	7.34888888888889	UVP6
43.6038888888889	7.35277777777778	UVP6
43.6286111111111	7.44583333333333	UVP6
43.64527777777778	7.3005555555555555	UVP6
43.6308333333333	7.41305555555556	UVP6
43.63638888888889	7.3005555555555555	UVP6
43.6169444444444	7.33777777777778	UVP6
43.5908333333333	7.5175	UVP6
43.6136111111111	7.34138888888889	UVP6
43.5802777777778	7.53	UVP6
43.63472222222222	7.303055555555556	UVP6
43.6316666666667	7.37527777777778	UVP6
43.5852777777778	7.52	UVP6
43.6266666666667	7.33027777777778	UVP6
43.6238888888889	7.33444444444444	UVP6
43.6341666666667	7.32416666666667	UVP6
43.6330555555556	7.32916666666667	UVP6
43.6497222222222	7.29972222222222	UVP6
43.5436111111111	7.55833333333333	UVP6
43.6411111111111	7.31833333333333	UVP6
43.6397222222222	7.32361111111111	UVP6
43.6561111111111	7.2883333333333304	UVP6
43.5236111111111	7.57694444444444	UVP6
43.4927777777778	7.51527777777778	UVP6
70.7286111111111	15.632777777777777	UVP6
43.5394444444444	7.48388888888889	UVP6
43.5025	7.535555555555556	UVP6
43.54972222222222	7.465277777777778	UVP6
43.4947222222222	7.50361111111111	UVP6
70.72361111111111	15.657777777777778	UVP6
43.5369444444444	7.57055555555556	UVP6
43.5008333333333	7.54972222222222	UVP6
43.64	7.32833333333333	UVP6
43.5147222222222	7.58527777777778	UVP6
43.6558333333333	7.28916666666667	UVP6
43.6569444444444	7.28722222222222	UVP6
43.5019444444444	7.52972222222222	UVP6
43.66277777777778	7.282222222222222	UVP6
43.6438888888889	7.33416666666667	UVP6
43.6508333333333	7.32277777777778	UVP6
43.657222222222224	7.285277777777778	UVP6
43.5311111111111	7.50083333333333	UVP6
43.6566666666667	7.30777777777778	UVP6
70.74	15.585277777777778	UVP6
70.73222222222222	15.606666666666667	UVP6
43.6569444444444	7.28861111111111	UVP6
43.5275	7.46388888888889	UVP6
43.6577777777778	7.29611111111111	UVP6
43.5766666666667	7.42388888888889	UVP6
43.5086111111111	7.4575	UVP6
43.6580555555556	7.28666666666667	UVP6
43.5341666666667	7.39583333333333	UVP6
43.5422222222222	7.39111111111111	UVP6
43.5977777777778	7.40055555555556	UVP6
43.6555555555556	7.29583333333333	UVP6
43.6566666666667	7.2883333333333304	UVP6
43.5472222222222	7.365	UVP6
43.6552777777778	7.28944444444444	UVP6
43.5483333333333	7.35777777777778	UVP6
43.4794444444444	7.54833333333333	UVP6
70.74416666666667	15.549166666666666	UVP6
43.4825	7.53666666666667	UVP6
70.74555555555555	15.561666666666667	UVP6
43.5611111111111	7.3508333333333304	UVP6
43.5630555555556	7.34722222222222	UVP6
43.5025	7.37638888888889	UVP6
43.5711111111111	7.34416666666667	UVP6
43.6544444444444	7.40833333333333	UVP6
43.6577777777778	7.42527777777778	UVP6
43.6091666666667	7.34583333333333	UVP6
43.6580555555556	7.42638888888889	UVP6
43.6577777777778	7.28666666666667	UVP6
70.76083333333334	15.525277777777777	UVP6
43.4919444444444	7.52222222222222	UVP6
43.5775	7.48555555555556	UVP6
43.4938888888889	7.61416666666667	UVP6
70.7625	15.5375	UVP6
43.495	7.51083333333333	UVP6
43.6577777777778	7.28694444444444	UVP6
43.6558333333333	7.2875	UVP6
43.6544444444444	7.2875	UVP6
43.6580555555556	7.43472222222222	UVP6
43.6494444444444	7.40388888888889	UVP6
43.6338888888889	7.30611111111111	UVP6
43.6336111111111	7.30527777777778	UVP6
43.6477777777778	7.3875	UVP6
43.4669444444444	7.58055555555556	UVP6
70.7936111111111	15.524166666666666	UVP6
43.51777777777778	7.526111111111111	UVP6
43.4883333333333	7.57277777777778	UVP6
43.4702777777778	7.56888888888889	UVP6
70.75777777777778	15.51388888888889	UVP6
43.6358333333333	7.30722222222222	UVP6
43.6405555555556	7.38055555555556	UVP6
43.6297222222222	7.30333333333333	UVP6
43.6319444444444	7.30055555555556	UVP6
43.6361111111111	7.37638888888889	UVP6
43.6338888888889	7.30888888888889	UVP6
43.6347222222222	7.36972222222222	UVP6
43.6355555555556	7.33805555555556	UVP6
43.6388888888889	7.30138888888889	UVP6
43.6336111111111	7.30388888888889	UVP6
70.815	15.550277777777778	UVP6
70.8025	15.526388888888889	UVP6
43.4738888888889	7.62138888888889	UVP6
43.6486111111111	7.29138888888889	UVP6
43.5452777777778	7.25583333333333	UVP6
43.645	7.31194444444444	UVP6
43.6441666666667	7.31611111111111	UVP6
43.6505555555556	7.315	UVP6
43.6566666666667	7.31055555555556	UVP6
43.6597222222222	7.30694444444444	UVP6
43.5361111111111	7.23111111111111	UVP6
43.6694444444444	7.29916666666667	UVP6
43.4594444444444	7.61777777777778	UVP6
70.83916666666667	15.596666666666666	UVP6
43.50333333333333	7.5575	UVP6
43.4625	7.60638888888889	UVP6
70.82805555555555	15.574166666666667	UVP6
43.4775	7.55666666666667	UVP6
43.507222222222225	7.546388888888889	UVP6
43.4647222222222	7.63138888888889	UVP6
43.67	7.29972222222222	UVP6
43.6697222222222	7.2975	UVP6
43.6594444444444	7.285	UVP6
43.6591666666667	7.28694444444444	UVP6
43.6591666666667	7.28361111111111	UVP6
43.6594444444444	7.28638888888889	UVP6
43.6591666666667	7.2825	UVP6
43.6597222222222	7.28666666666667	UVP6
43.6591666666667	7.28611111111111	UVP6
43.66	7.28222222222222	UVP6
43.6583333333333	7.28194444444444	UVP6
43.66	7.28416666666667	UVP6
43.6605555555556	7.28027777777778	UVP6
70.86166666666666	15.639166666666666	UVP6
70.85083333333333	15.619444444444444	UVP6
43.4730555555556	7.57333333333333	UVP6
43.4683333333333	7.605	UVP6
68.94333333333333	14.328888888888889	UVP6
68.94166666666666	14.3275	UVP6
43.6602777777778	7.28611111111111	UVP6
43.6586111111111	7.28305555555556	UVP6
43.6586111111111	7.28472222222222	UVP6
43.6613888888889	7.28416666666667	UVP6
43.6586111111111	7.28333333333333	UVP6
43.6561111111111	7.28166666666667	UVP6
43.66	7.27944444444444	UVP6
43.6586111111111	7.27583333333333	UVP6
43.4461111111111	7.65444444444444	UVP6
70.8825	15.680555555555555	UVP6
43.4488888888889	7.64305555555556	UVP6
70.87277777777778	15.660833333333333	UVP6
43.4680555555556	7.59055555555556	UVP6
43.49194444444444	7.578333333333333	UVP6
43.4613888888889	7.62083333333333	UVP6
43.6594444444444	7.28444444444444	UVP6
43.6630555555556	7.28805555555556	UVP6
70.90444444444445	15.725833333333334	UVP6
70.89416666666666	15.701944444444445	UVP6
43.4425	7.67472222222222	UVP6
43.48388888888889	7.594166666666666	UVP6
43.4316666666667	7.68777777777778	UVP6
70.92444444444445	15.775833333333333	UVP6
43.4333333333333	7.67583333333333	UVP6
70.91583333333334	15.749722222222223	UVP6
43.4491666666667	7.65555555555556	UVP6
70.94416666666666	15.835555555555555	UVP6
70.93583333333333	15.804444444444444	UVP6
43.4494444444444	7.64027777777778	UVP6
43.467777777777776	7.624444444444444	UVP6
43.4208333333333	7.71888888888889	UVP6
70.9563888888889	15.880277777777778	UVP6
43.4330555555556	7.70277777777778	UVP6
43.4233333333333	7.70722222222222	UVP6
70.95527777777778	15.873611111111112	UVP6
43.4358333333333	7.69138888888889	UVP6
70.96944444444445	15.983888888888888	UVP6
43.4013888888889	7.75694444444444	UVP6
70.97027777777778	15.953611111111112	UVP6
43.4377777777778	7.67083333333333	UVP6
43.5155555555556	7.55138888888889	UVP6
43.4119444444444	7.75027777777778	UVP6
70.96555555555555	16.058888888888887	UVP6
43.4302777777778	7.69972222222222	UVP6
43.4141666666667	7.73888888888889	UVP6
70.96888888888888	16.033333333333335	UVP6
43.5086111111111	7.55805555555556	UVP6
70.9563888888889	16.131944444444443	UVP6
43.4141666666667	7.75666666666667	UVP6
70.96166666666667	16.10611111111111	UVP6
43.4283333333333	7.70583333333333	UVP6
43.4055555555556	7.78444444444444	UVP6
70.94555555555556	16.170833333333334	UVP6
43.430277777777775	7.708333333333333	UVP6
43.4083333333333	7.77277777777778	UVP6
70.95	16.17	UVP6
70.93138888888889	16.220555555555556	UVP6
43.4038888888889	7.79861111111111	UVP6
70.93527777777778	16.223055555555554	UVP6
43.4436111111111	7.60638888888889	UVP6
68.94805555555556	14.331666666666667	UVP6
68.94666666666667	14.330555555555556	UVP6
43.4005555555556	7.8175	UVP6
70.915	16.259722222222223	UVP6
43.4105555555556	7.76583333333333	UVP6
43.4036111111111	7.80611111111111	UVP6
70.91916666666667	16.262777777777778	UVP6
70.8925	16.32027777777778	UVP6
43.3944444444444	7.84361111111111	UVP6
70.91	16.26222222222222	UVP6
43.3980555555556	7.84138888888889	UVP6
70.87361111111112	16.34888888888889	UVP6
43.3886111111111	7.86666666666667	UVP6
43.4022222222222	7.83111111111111	UVP6
70.88277777777778	16.337222222222223	UVP6
43.4027777777778	7.78277777777778	UVP6
43.410833333333336	7.761388888888889	UVP6
70.85583333333334	16.360833333333332	UVP6
43.4025	7.789722222222222	UVP6
70.86583333333333	16.350833333333334	UVP6
43.4613888888889	7.61333333333333	UVP6
43.3938888888889	7.86138888888889	UVP6
70.83611111111111	16.365555555555556	UVP6
43.3758333333333	7.91111111111111	UVP6
43.3961111111111	7.82388888888889	UVP6
43.3975	7.85027777777778	UVP6
70.84583333333333	16.363055555555555	UVP6
43.4	7.794444444444444	UVP6
70.8163888888889	16.35388888888889	UVP6
70.82722222222222	16.359444444444446	UVP6
43.3875	7.885	UVP6
70.79638888888888	16.325277777777778	UVP6
43.3794444444444	7.90777777777778	UVP6
43.38777777777778	7.840277777777778	UVP6
43.3919444444444	7.87444444444444	UVP6
70.8075	16.339166666666667	UVP6
70.77555555555556	16.283333333333335	UVP6
70.78583333333333	16.308055555555555	UVP6
43.3838888888889	7.85611111111111	UVP6
43.3866666666667	7.89611111111111	UVP6
70.76333333333334	16.24	UVP6
43.3838888888889	7.90055555555556	UVP6
70.76722222222222	16.253333333333334	UVP6
43.380833333333335	7.8630555555555555	UVP6
70.74833333333333	16.15111111111111	UVP6
43.3922222222222	7.88611111111111	UVP6
70.76027777777777	16.225277777777777	UVP6
68.95166666666667	14.329722222222223	UVP6
68.95027777777777	14.333055555555555	UVP6
43.4008333333333	7.87111111111111	UVP6
70.74111111111111	16.0875	UVP6
43.3980555555556	7.87583333333333	UVP6
70.74305555555556	16.119722222222222	UVP6
70.7375	16.031111111111112	UVP6
70.73833333333333	16.05527777777778	UVP6
43.3872222222222	7.86527777777778	UVP6
